,bphP_light_mean_rpm,wt_light_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_40520,0.21773067681263858,0.6519335007672772,-1.5821750478841683,1.0467048554055551,cds-ABJ11043.1,PA14_40520,hypothetical protein
gene-PA14_40540,0.6283154280611144,0.48255761627071925,0.3807870004023017,0.6221235695646994,cds-ABJ11042.1,PA14_40540,putative CBS-domain-containing membrane protein
gene-PA14_40550,23.611187645671205,25.832042024487375,-0.12969107591970708,0.5080181828986391,cds-ABJ11041.1,PA14_40550,putative transcriptional regulator%2C LysR family
gene-PA14_40560,31.042672442983783,27.015307450991042,0.20047565473098614,0.2546480383397062,cds-ABJ11040.1,PA14_40560,conserved hypothetical protein
gene-PA14_40570,42.42483660391928,54.578364676362355,-0.36342005593919113,0.9856608642593158,cds-ABJ11039.1,PA14_40570,putative two-component response regulator
gene-PA14_40600,15.947476343728502,16.57458024846526,-0.0556441921413489,0.11769757608315803,cds-ABJ11038.1,PA14_40600,putative transcriptional regulator
gene-PA14_40610,0.9315659087654918,0.7060272721441638,0.3999333626499637,0.2079119480323121,cds-ABJ11037.1,PA14_40610,conserved hypothetical protein
gene-PA14_40620,3.4574311784780924,2.665419135853915,0.37533797770510924,0.41505761062541385,cds-ABJ11036.1,PA14_40620,putative MFS transporter
gene-PA14_40630,108.62913436947092,93.1566655037173,0.22168017874709942,0.9118121141167267,cds-ABJ11035.1,yhgI,conserved hypothetical protein
gene-PA14_40640,115.22887377727555,102.75385340320867,0.1653097695630714,0.5250871090875722,cds-ABJ11034.1,cti,fatty acyl cis-trans isomerase
gene-PA14_40650,4.013634613344565,2.879873574300257,0.4789036430750376,0.7900386478747498,cds-ABJ11033.1,PA14_40650,hypothetical protein
gene-PA14_40660,2.2055642203447685,1.9655875946264036,0.1661870191443961,0.44367828162443973,cds-ABJ11032.1,PA14_40660,conserved hypothetical protein
gene-PA14_40670,496.9128861621439,388.6007203856656,0.3547043786554889,1.5510071624204365,cds-ABJ11031.1,metH,methionine synthase
gene-PA14_40690,73.32115611080266,57.47861428601741,0.35120424666380134,1.2027919918581353,cds-ABJ11030.1,PA14_40690,conserved hypothetical protein
gene-PA14_40700,29.88286731080733,28.778000173836702,0.0543522410937631,0.13129844802854362,cds-ABJ11029.1,PA14_40700,conserved hypothetical protein
gene-PA14_40710,34.354667409882474,27.40038621417351,0.32630987558940183,0.3729063563356514,cds-ABJ11028.1,PA14_40710,conserved hypothetical protein
gene-PA14_40730,39.20293590237467,42.83581462190935,-0.12785581971876894,0.5245951609843539,cds-ABJ11027.1,PA14_40730,putative Fe-S-cluster redox enzyme
gene-PA14_40740,40.63260646792188,38.14415036104472,0.0911760818127474,0.07471135547148683,cds-ABJ11026.1,PA14_40740,conserved hypothetical protein
gene-PA14_40750,34.998578271788936,27.936540831313767,0.32514291155719566,0.3387598006695243,cds-ABJ11025.1,PA14_40750,hypothetical protein
gene-PA14_40770,167.81117034073011,167.90249306834642,-0.0007849001274565315,0.000646340917276911,cds-ABJ11024.1,cysI,sulfite reductase
gene-PA14_40780,43.322901836560725,39.71749289096697,0.12535531899130115,0.1487761701562434,cds-ABJ11023.1,PA14_40780,conserved hypothetical protein
gene-PA14_40790,10.930114094668385,12.72259089168542,-0.21908401599291644,1.0542589073833188,cds-ABJ11022.1,PA14_40790,putative transcriptional regulator
gene-PA14_40800,8.971844839051153,7.872085043372216,0.18865883810674888,0.5155701535984291,cds-ABJ11021.1,PA14_40800,conserved hypothetical protein
gene-PA14_40820,7.49002610669369,7.0253610316745885,0.0923983655885807,0.28742954846765245,cds-ABJ11020.1,PA14_40820,putative hydrolase
gene-PA14_40830,273.7570090589085,322.22724245365004,-0.23518256701363677,1.051293695573374,cds-ABJ11019.1,yhfP,putative alcohol dehydrogenase%2C zinc-containing
gene-PA14_40840,119.24398843393583,130.6447778966975,-0.13173292147757854,0.8086143736754347,cds-ABJ11018.1,sohB,putative protease
gene-PA14_40850,60.220990784431386,51.168082726642616,0.23502226285996608,0.26988510603515076,cds-ABJ11017.1,gpmA,putative phosphoglycerate mutase
gene-PA14_40860,144.83887742175781,127.94896362624861,0.1788804370647291,0.5119179424585409,cds-ABJ11016.1,PA14_40860,putative sterol carrier protein
gene-PA14_40880,82.71645368363117,77.05564525802909,0.10227367712509366,0.15114663266898984,cds-ABJ11015.1,PA14_40880,putative aminoglycoside phosphotransferase
gene-PA14_40890,118.07858308958036,106.43575588163856,0.14976442387957334,0.47499093588221836,cds-ABJ11014.1,PA14_40890,putative short-chain dehydrogenase
gene-PA14_40900,4.268997682440055,4.056371452972775,0.07370758909362012,0.06896833996016104,cds-ABJ11013.1,PA14_40900,putative short-chain dehydrogenase
gene-PA14_40910,9.593610592437507,7.718214413771634,0.3138067164283013,0.9409630699181049,cds-ABJ11012.1,PA14_40910,putative LysR family transcriptional regulatory protein
gene-PA14_40930,23.587516003783858,22.700473644268868,0.055301094332605,0.13071257610269238,cds-ABJ11011.1,PA14_40930,conserved hypothetical protein
gene-PA14_40940,7.631272981673555,7.747890696152635,-0.0218798631011512,0.03186526773959117,cds-ABJ11010.1,PA14_40940,putative membrain protein
gene-PA14_40950,120.96077790996061,122.87419244557604,-0.02264261188848085,0.06517276742676467,cds-ABJ11009.1,nudC,putative NADH pyrophosphatase
gene-PA14_40960,271.8993498338442,269.3343847011665,0.013674277594183146,0.02365072205743114,cds-ABJ11008.1,fimL,pilin biosynthetic protein
gene-PA14_40980,130.41467575322122,115.37230119916732,0.1768093250234944,0.8355761906945981,cds-ABJ11007.1,PA14_40980,putative Enoyl-CoA hydratase
gene-PA14_41000,46.544784546520646,46.831273832720846,-0.00885276089757627,0.015645331197867266,cds-ABJ11006.1,nhaB,sodium/proton antiporter NhaB
gene-PA14_41010,247.3353963693819,268.9307034486273,-0.12076575482258133,0.23797114645395173,cds-ABJ11005.1,PA14_41010,putative amino acid permease
gene-PA14_41020,750.407335212118,743.017913422526,0.014276937081605936,0.02865922979530956,cds-ABJ11004.1,adi,putative Orn/Arg/Lys decarboxylase
gene-PA14_41030,46.20088458697097,48.2716701257373,-0.063256266619803,0.08056669952591357,cds-ABJ11003.1,PA14_41030,conserved hypothetical protein
gene-PA14_41050,50.04102803998101,48.80890943753988,0.035966910396740666,0.09571162896713924,cds-ABJ11002.1,dnaQ,DNA polymerase III%2C epsilon chain
gene-PA14_41060,39.72804761530512,40.2180196125766,-0.0176841469657695,0.41591070787131185,cds-ABJ11001.1,rnhA,ribonuclease H
gene-PA14_41070,77.10818403509059,75.51981882807623,0.030028687527337117,0.15518854594242373,cds-ABJ11000.1,PA14_41070,conserved hypothetical protein
gene-PA14_41080,27.120880840001504,21.575942642085806,0.32998042838333774,0.4161438978438198,cds-ABJ10999.1,PA14_41080,putative hydroxyacylglutathione hydrolase
gene-PA14_41090,281.62865962142473,273.81984485425465,0.040567147055210445,0.0473598044136335,cds-ABJ10998.1,mltD,membrane-bound lytic murein transglycosylase D precursor
gene-PA14_41110,77.06300518703188,79.19224005198318,-0.03932062163558335,0.16931517061509882,cds-ABJ10997.1,PA14_41110,putative solute-binding protein
gene-PA14_41130,166.8835130945275,157.29256705616407,0.08539093606997497,0.16161089500696016,cds-ABJ10996.1,PA14_41130,putative binding protein component of ABC transporter
gene-PA14_41140,77.51351328987657,77.34862420512032,0.003072213196640608,0.00862684231813772,cds-ABJ10995.1,PA14_41140,putative ABC transporter%2C permease protein
gene-PA14_41150,95.66062129443394,111.20708564305164,-0.2172516445132532,1.1700111920816336,cds-ABJ10994.1,PA14_41150,putative permease of ABC transporter
gene-PA14_41160,165.56451724021971,171.0534760945125,-0.04705390555627191,0.18413352160060403,cds-ABJ10993.1,PA14_41160,putative ATP-binding component of ABC transporter
gene-PA14_41170,211.39809829800762,233.85721174095946,-0.14566552030570343,0.4381215229473621,cds-ABJ10992.1,fabI,NADH-dependent enoyl-ACP reductase
gene-PA14_41190,951.0450009170764,889.8080784455224,0.09601941046508898,0.7977368566714536,cds-ABJ10991.1,ppiD,putative peptidyl-prolyl cis-trans isomerase D
gene-PA14_41200,200.89234940209283,210.56516657627404,-0.06784417037183853,0.1465942401652457,,,
gene-PA14_41210,2241.4937240691866,2100.6316633785755,0.09363724607108652,0.16271285893072354,cds-ABJ10990.1,hupB,DNA-binding protein HU
gene-PA14_41220,1732.165802171683,1793.1709383877553,-0.04993599232020172,0.18810492360200395,cds-ABJ10989.1,lon,Lon protease
gene-PA14_41230,1585.7607285853012,1661.28924172575,-0.06712817524693762,0.38614405799819296,cds-ABJ10988.1,clpX,ATP-dependent Clp protease ATP-binding subunit ClpX
gene-PA14_41240,839.9165787433711,811.5954087303018,0.04948534153235978,0.212745808394337,cds-ABJ10987.1,clpP,ATP-dependent Clp protease proteolytic subunit
gene-PA14_41250,2411.2020568904913,2303.1035364172026,0.06617328352299554,0.745325415027025,cds-ABJ10986.1,tig,trigger factor
gene-PA14_41260,30.062260229246316,31.170898563632296,-0.05224625990273436,0.21351179299358441,cds-ABJ10985.1,PA14_41260,putative two-component response regulator
gene-PA14_41270,24.200303527894487,23.20359253081187,0.060676949349932535,0.23288223568978342,cds-ABJ10984.1,PA14_41270,putative two-component sensor
gene-PA14_41280,5.65160623718382,4.486174891753798,0.3331750119731194,0.673660657939352,cds-ABJ10983.1,PA14_41280,putative beta-lactamase
gene-PA14_41290,0.1675227960233452,0.11609558098692384,0.529039979176787,0.6323419080438316,cds-ABJ10982.1,PA14_41290,hypothetical protein
gene-PA14_41300,5.609009184566854,10.533842872338989,-0.9092138560259415,3.153990147962842,cds-ABJ10981.1,PA14_41300,hypothetical protein
gene-PA14_41320,12.2027594468493,16.263453875682405,-0.4144262160022083,0.38947374631790704,,,
gene-PA14_41330,11.711327124157743,13.344473712501534,-0.18833782048895578,0.24087684442592422,,,
gene-PA14_41340,98.12343099086952,106.8243280128474,-0.12257065501149503,0.07701143913306087,,,
gene-PA14_41350,112.26494334591446,108.27786935915829,0.05216908697531503,0.3987467499290421,cds-ABJ10980.1,folD,5%2C10-methylene-tetrahydrofolate dehydrogenase
gene-PA14_41360,374.6197541641189,326.8156712164304,0.1969498118797695,2.457223120650988,cds-ABJ10979.1,cysS,cysteinyl-tRNA synthetase
gene-PA14_41380,592.285610656348,533.8010737100498,0.14999082916808584,0.8608652133938938,cds-ABJ10978.1,glnS,glutaminyl-tRNA synthetase
gene-PA14_41390,330.8010856678625,315.1745701124468,0.06981283358499966,0.1505393088069086,cds-ABJ10977.1,ppiB,peptidyl-prolyl cis-trans isomerase B
gene-PA14_41400,74.10967455834111,69.55236873465039,0.09156223899286214,0.14866506165622678,cds-ABJ10976.1,PA14_41400,putative UDP-2%2C3-diacylglucosamine hydrolase
gene-PA14_41420,88.80845261791774,67.03918461093495,0.4056923881566394,0.8633975854833205,cds-ABJ10975.1,PA14_41420,conserved hypothetical protein
gene-PA14_41430,18.62616983759824,13.887765581892802,0.42351650693358556,1.6675918935047285,cds-ABJ10974.1,miaE,putative tRNA-(ms(2)io(6)a)-hydroxylase
gene-PA14_41440,862.0132211363049,550.7598863713415,0.6462865086048005,0.9623633274339213,cds-ABJ10973.1,uspA,putative universal stress protein
gene-PA14_41450,16.861205097432766,17.470759290878405,-0.05123465497532013,0.19229064772606935,cds-ABJ10972.1,PA14_41450,conserved hypothetical protein
gene-PA14_41470,2099.9319746137903,1837.3431388466179,0.19272150704071409,0.5009717828333249,cds-ABJ10971.1,acnB,aconitate hydratase 2
gene-PA14_41480,9.827810011823571,9.948720852454999,-0.01764107411617764,0.028002350681691004,cds-ABJ10970.1,nasS,nitrate-binding protein NasS
gene-PA14_41490,4.431013323664152,4.255114983922434,0.058438531712192834,0.05728629233322289,cds-ABJ10969.1,nasT,response regulator NasT
gene-PA14_41500,63.677042267705794,48.9288562785518,0.38008775800932865,0.6766153951451886,cds-ABJ10968.1,PA14_41500,putative lyase
gene-PA14_41510,1.531421531996705,1.120931085653331,0.45017346557387783,0.5181349307565833,cds-ABJ10967.1,nasA,nitrate transporter
gene-PA14_41520,2.170905521881482,1.8685597759323642,0.216370100509842,0.2638009705182199,cds-ABJ10966.1,ppkB,putative serine/threonine-protein kinase
gene-PA14_41530,1.633995322141753,1.9520889535991472,-0.25661477692549534,0.18934017330360006,cds-ABJ10965.1,nirB,assimilatory nitrite reductase large subunit
gene-PA14_41540,0.3287293701168091,0.3185180305689239,0.045525154573719154,0.046728112390030475,cds-ABJ10964.1,nirD,assimilatory nitrite reductase small subunit
gene-PA14_41560,2.3546150778260704,2.0115649880254334,0.2271727652867628,0.5911653618606424,cds-ABJ10963.1,nasA,assimilatory nitrate reductase
gene-PA14_41563,2.145530527463366,2.528061639351455,-0.23669709430321867,0.208493951917717,cds-ABJ15644.1,cobA,uroporphyrin-III C-methyltransferase
gene-PA14_41570,11211.343396641,13474.458051885891,-0.26526808924353495,1.3722143953052341,cds-ABJ10962.1,oprF,major porin and structural outer membrane porin OprF precursor
gene-PA14_41575,418.4683111429031,1059.5149449279013,-1.3402136525512354,2.1155372009022515,cds-ABJ15679.1,sigX,ECF sigma factor SigX
gene-PA14_41590,100.45364077773276,100.75121598166197,-0.004267397775799564,0.006820035757414231,cds-ABJ10961.1,cmpX,putative cytoplasmic membrane protein
gene-PA14_41610,26.897925032653784,28.738451333825186,-0.09548743127562594,0.1401155450759261,cds-ABJ10960.1,crfX,conserved hypothetical protein
gene-PA14_41630,87.33352088792155,111.86298041271812,-0.35712526078634965,0.7995694024951786,cds-ABJ10959.1,cmaX,putative cytoplasmic membrane-associated protein
gene-PA14_41640,340.4654256504645,323.07333944791907,0.07564659746072612,0.35228620372512237,cds-ABJ10958.1,menG,putative dimethylmenaquinone methyltransferase
gene-PA14_41650,51.82130249048705,53.64190032997853,-0.049815069241463256,0.15553103363018045,cds-ABJ10957.1,estX,putative esterase
gene-PA14_41670,1741.335086204382,1866.0849494145239,-0.09982081472418103,0.6407012605498699,cds-ABJ10956.1,ppsA,phosphoenolpyruvate synthase
gene-PA14_41680,65.63264678650897,47.29188649997797,0.47282091158184836,0.7067336200527335,cds-ABJ10955.1,ydiA,conserved hypothetical protein
gene-PA14_41690,65.48071789572934,61.921794429046116,0.0806228574960884,0.9488051884349161,cds-ABJ10954.1,PA14_41690,conserved hypothetical protein
gene-PA14_41710,278.3068717869778,333.35881220768533,-0.260399332430945,1.9441064233993288,cds-ABJ10953.1,PA14_41710,putative membrain protein
gene-PA14_41730,120.52375697365677,118.10842794345706,0.029205634459243374,0.060985939935877254,cds-ABJ10952.1,PA14_41730,conserved hypothetical protein
gene-PA14_41740,12.341581765190732,13.540322249725627,-0.13373475240743368,0.6558304041031146,cds-ABJ10951.1,PA14_41740,hypothetical protein
gene-PA14_41750,2.8807726836283662,3.9258650573250553,-0.44655460630667426,0.8182608493099285,cds-ABJ10950.1,PA14_41750,putative outer membrane protein transport protein
gene-PA14_41760,11.643139679117928,12.073127737446242,-0.05231932611178388,0.06894491982327304,cds-ABJ10949.1,PA14_41760,conserved hypothetical protein
gene-PA14_41780,32.18510203459106,39.614209695981835,-0.2996249685087789,0.8510257557763032,cds-ABJ10948.1,PA14_41780,putative peptidase
gene-PA14_41790,40.77620858840607,40.186345858862445,0.021022238584211338,0.025100318376942543,cds-ABJ10947.1,PA14_41790,conserved hypothetical protein
gene-PA14_41800,210.59069849755403,240.11398071970555,-0.1892776905547295,0.4516001563530594,cds-ABJ10946.1,PA14_41800,putative transcriptional regulator
gene-PA14_41810,250.9848911702095,263.1781678690419,-0.06843929474717254,0.2355599388240221,cds-ABJ10945.1,PA14_41810,putative transcriptional regulator
gene-PA14_41820,52.1717578868421,48.54086865307607,0.1040691161227131,0.34935726387320476,cds-ABJ10944.1,pabB,para-aminobenzoate synthase component I
gene-PA14_41830,174.26575422658814,186.9090026394871,-0.10104697220265697,0.5186439148150633,cds-ABJ10943.1,thrH,homoserine kinase
gene-PA14_41840,40.795550545903836,45.63760976326032,-0.16181141902923452,0.21813378807830514,cds-ABJ10942.1,cysH,3'-phosphoadenosine-5'-phosphosulfate reductase
gene-PA14_41860,5.770498945160614,4.635951019959722,0.31583067227479145,1.273385961919332,cds-ABJ10941.1,PA14_41860,hypothetical protein
gene-PA14_41870,339.6368259399694,324.3945472001585,0.06624332555596055,0.5795901368015088,cds-ABJ10940.1,cysB,transcriptional regulator CysB
gene-PA14_41880,95.70584321795168,88.59333506053015,0.11140884032076036,0.3322879474128383,cds-ABJ10939.1,PA14_41880,universal stress protein
gene-PA14_41900,153.32518012440136,170.40058058607374,-0.15233560417569822,0.3768426391844106,cds-ABJ10938.1,panE,ketopantoate reductase
gene-PA14_41910,41.329436543741416,49.46436394645823,-0.25921982397195853,1.2322377097318606,cds-ABJ10937.1,PA14_41910,putative thioredoxin
gene-PA14_41920,336.6384285666557,381.1358377275581,-0.1791053935323262,0.40686981398915767,cds-ABJ10936.1,aroF-1,phospho-2-dehydro-3-deoxyheptonate aldolase
gene-PA14_41930,132.8352684263502,124.76375378541066,0.09043937440936217,0.16798579235283506,cds-ABJ10935.1,PA14_41930,putative acetyltransferase
gene-PA14_41950,146.9354773697205,131.7233943925319,0.15767117892148294,0.30812303360064297,cds-ABJ10934.1,PA14_41950,putative enoyl-CoA hydratase/isomerase
gene-PA14_41960,1.0542159088907177,0.853875788583976,0.30407187473014197,1.0630966598195801,cds-ABJ10933.1,PA14_41960,hypothetical protein
gene-PA14_41970,288.28696068374387,196.7506699767836,0.5511370336313598,0.26850459616750527,cds-ABJ10932.1,PA14_41970,conserved hypothetical protein
gene-PA14_41980,44.451027164413325,47.60633878162753,-0.09893692170578147,0.39336607996486916,cds-ABJ10931.1,PA14_41980,conserved hypothetical protein
gene-PA14_41990,0.5712941371487378,0.5807476350367345,-0.023677602230106707,0.02631139428417874,cds-ABJ10930.1,PA14_41990,hypothetical protein
gene-PA14_42000,0.5840039973074224,0.46844051293662375,0.3181116905420413,0.40986932150998245,cds-ABJ10929.1,PA14_42000,hypothetical protein
gene-PA14_42010,249.07896221323915,211.36083538361416,0.23689509834298259,0.7593601581335386,cds-ABJ10928.1,PA14_42010,putative glutamine amidotransferase
gene-PA14_42020,41.08151363071278,41.675963805591635,-0.020726224923756,0.07775065265842085,cds-ABJ10927.1,arsC,putative glutaredoxin
gene-PA14_42030,1.4410698491567857,1.7668638610643697,-0.29405040532972787,0.44756516784391676,cds-ABJ10926.1,PA14_42030,conserved hypothetical protein
gene-PA14_42050,1.8905208395691881,1.6629866256564412,0.18500706640757084,0.21775279386163118,cds-ABJ10925.1,PA14_42050,putative oxidoreductase
gene-PA14_42060,14.804469501384858,11.384485182067104,0.37896370787239897,0.6264027741928072,cds-ABJ10924.1,PA14_42060,putative transcriptional regulator
gene-PA14_42080,45.5633521888731,57.89273785695519,-0.3455084852258091,1.4594151369728303,cds-ABJ10923.1,fadB,putative 3-hydroxyacyl-CoA dehydrogenase
gene-PA14_42090,39.12364974689677,43.15506752602055,-0.14148901330491048,0.343291110757075,cds-ABJ10922.1,PA14_42090,putative acyl-CoA thiolase
gene-PA14_42100,21.100666217604186,19.947553202290703,0.08107675164775457,0.07812995042375905,cds-ABJ10921.1,PA14_42100,putative permease
gene-PA14_42120,42.037494201118726,45.190193343976155,-0.10433305202754756,0.18543137139334243,cds-ABJ10920.1,PA14_42120,putative cytochrome c protein
gene-PA14_42130,69.68270747545633,81.44451236953584,-0.22501681159301146,1.2003499134204112,cds-ABJ10919.1,PA14_42130,putative proteasome-type protease
gene-PA14_42140,25.01905305059744,46.627542139955615,-0.8981551669168453,1.8743252751805963,cds-ABJ10918.1,PA14_42140,putative transglutaminase-like domain protein
gene-PA14_42150,14.55064233635003,27.299971096255348,-0.907816528293423,3.79984942352898,cds-ABJ10917.1,PA14_42150,conserved hypothetical protein
gene-PA14_42160,36.49945930048269,66.62728736248219,-0.8682380447110358,3.8284583942261277,cds-ABJ10916.1,PA14_42160,conserved hypothetical protein
gene-PA14_42180,58.16718438888872,60.29511500938937,-0.05183565006827971,0.19564274365668796,cds-ABJ10915.1,PA14_42180,conserved hypothetical protein
gene-PA14_42200,142.65711989712702,157.78169145607515,-0.14537805525603603,0.11205163675125804,cds-ABJ10914.1,PA14_42200,conserved hypothetical protein
gene-PA14_42220,53.51170656522675,55.05866177473087,-0.04111500485223961,0.07206275766032014,cds-ABJ10913.1,PA14_42220,putative integral membrane sensor domain
gene-PA14_42230,73.66138485700607,74.85595004601636,-0.02320847481668702,0.047380102169269876,cds-ABJ10912.1,bglX,periplasmic beta-glucosidase
gene-PA14_42250,3.734713813068371,3.2699678894981776,0.19172116320429627,0.35401747462720684,cds-ABJ10911.1,pscL,type III export protein PscL
gene-PA14_42260,1.759389367349715,1.8900780873657232,-0.10337097604210393,0.06471380284992785,cds-ABJ10910.1,pscK,PscK type III export protein
gene-PA14_42270,9.936480433976751,11.710840803888381,-0.23703780009716308,0.270625552853305,cds-ABJ10909.1,pscJ,pscJ type III export protein
gene-PA14_42280,3.397257096194655,3.165191720917056,0.10207747746618531,0.2225354849702184,cds-ABJ10908.1,pscI,type III export protein PscI
gene-PA14_42290,2.4956463608467208,2.3049007131298556,0.11470885440015217,0.17795354398140853,cds-ABJ10907.1,pscH,type III export protein PscH
gene-PA14_42300,3.5473193734181083,2.433081118216718,0.54394459094524,1.303289386378517,cds-ABJ10906.1,pscG,type III export protein PscG
gene-PA14_42310,3.324750799907497,2.2339541330735107,0.5736464014764598,0.9895252279863327,cds-ABJ10905.1,pscF,type III export protein PscF
gene-PA14_42320,1.3670477233363705,1.0880292843127592,0.3293459094074144,1.1099806739856555,cds-ABJ10904.1,pscE,type III export protein PscE
gene-PA14_42340,3.865158360355387,3.7307065183039305,0.05107863607906926,0.10098796325747922,cds-ABJ10903.1,pscD,type III export protein PscD
gene-PA14_42350,6.529001202810213,5.033267057523212,0.37536708462705676,1.1960193150017562,cds-ABJ10902.1,pscC,Type III secretion outer membrane protein PscC precursor
gene-PA14_42360,1.1190487903206316,0.9643696182349277,0.21461459533834618,0.10611109115892424,cds-ABJ10901.1,pscB,type III export apparatus protein
gene-PA14_42380,27.836577522330327,30.510065661447825,-0.1323034352888645,0.17281293339979772,cds-ABJ10900.1,exsD,conserved hypothetical protein
gene-PA14_42390,4.160579003338367,4.340069722283923,-0.0609338892122126,0.12922673558097142,cds-ABJ10899.1,exsA,transcriptional regulator ExsA
gene-PA14_42400,11.078131910716579,10.373358829329195,0.09483150663798266,0.05657801567784856,cds-ABJ10898.1,exsB,exoenzyme S synthesis protein B
gene-PA14_42410,11.488582290312811,9.591094548864614,0.2604333773921481,0.14826113220539833,cds-ABJ10897.1,PA14_42410,hypothetical protein
gene-PA14_42430,28.721634298326098,23.133662604409214,0.31214413205287284,0.3161056872410598,cds-ABJ10896.1,exsC,exoenzyme S synthesis protein C precursor
gene-PA14_42440,12.70679311475803,12.426494884785528,0.03218055640450602,0.11954733063792493,cds-ABJ10895.1,popD,translocator outer membrane protein PopD precursor
gene-PA14_42450,14.810712154126625,15.40109049238422,-0.0563914895278852,0.09622910324332704,cds-ABJ10894.1,popB,translocator protein PopB
gene-PA14_42460,2.033890838974104,1.7499779208129933,0.2169053980296494,0.18416611837878502,cds-ABJ10893.1,pcrH,regulatory protein PcrH
gene-PA14_42470,4.34777268064342,3.9849906754057662,0.12570012916677997,0.24525040083451174,cds-ABJ10892.1,pcrV,type III secretion protein PcrV
gene-PA14_42480,0.39953231387319627,0.10253982716316441,1.962115789634217,1.396029774802115,cds-ABJ10891.1,pcrG,regulator in type III secretion
gene-PA14_42490,1.6477663357980046,1.246879426883142,0.4021893860217222,0.3292808360143741,cds-ABJ10890.1,pcrR,transcriptional regulator protein PcrR
gene-PA14_42500,16.790479183557107,13.00598680082411,0.3684675104138777,2.155751577242895,cds-ABJ10889.1,pcrD,type III secretory apparatus protein PcrD
gene-PA14_42510,0.3006506290317265,0.4364135698207139,-0.5376062672075121,0.35477697092309446,cds-ABJ10888.1,pcr4,conserved hypothetical protein
gene-PA14_42520,0.26643596741637127,0.27503118886324734,-0.04580618498408955,0.01889452801699906,cds-ABJ10887.1,pcr3,conserved hypothetical protein
gene-PA14_42530,0.7768508501453549,0.6991233360538258,0.15209040895121123,0.14256282411596297,cds-ABJ10886.1,pcr2,putative type III secretion protein
gene-PA14_42540,0.9095456719117596,0.8077274645730647,0.17127725798797322,0.13514410738464896,cds-ABJ10885.1,pcr1,putative protein in type III secretion
gene-PA14_42550,2.2051975997957594,2.225427538809574,-0.013174583470548822,0.010112194877761016,cds-ABJ10884.1,popN,Type III secretion outer membrane protein PopN precursor
gene-PA14_42570,0.8232007674272706,0.8360556916690084,-0.022354688693359402,0.0254273096812625,cds-ABJ10883.1,pscN,ATP synthase in type III secretion system
gene-PA14_42580,0.1901104157712968,0.24526675403230583,-0.367512149764272,0.1473525766278783,cds-ABJ10882.1,pscO,translocation protein in type III secretion
gene-PA14_42600,0.8561815821615508,0.49678635177776664,0.7852898599522454,0.5516980349316113,cds-ABJ10881.1,pscP,translocation protein in type III secretion
gene-PA14_42610,0.7309704385131349,0.4578554725715187,0.6749194417299441,0.4667830680606539,cds-ABJ10880.1,pscQ,translocation protein in type III secretion
gene-PA14_42620,0.41394552656265154,0.5498257791962978,-0.40953263217660496,0.2685563230557315,cds-ABJ10879.1,pscR,translocation protein in type III secretion
gene-PA14_42630,0.6796338096851948,0.6369329840867078,0.09361587520154684,0.11649844730800148,cds-ABJ10878.1,pscS,putative translocation protein in type III secretion
gene-PA14_42640,0.737822556785679,0.8898930671280724,-0.27035770656340075,0.26881423001735266,cds-ABJ10877.1,pscT,translocation protein in type III secretion
gene-PA14_42660,1.5108082218257515,1.1970104975461593,0.33588444760298564,1.0851444077779993,cds-ABJ10876.1,pscU,translocation protein in type III secretion
gene-PA14_42670,534.5919584991103,523.6585316832346,0.02981177335764531,0.06188585016974215,cds-ABJ10875.1,PA14_42670,putative membrane protein
gene-PA14_42680,101.85105190355777,111.48952281907663,-0.13044725811304847,0.5276958133404779,cds-ABJ10874.1,PA14_42680,conserved hypothetical protein
gene-PA14_42690,95.59497737067966,83.87368792868084,0.18871652472409006,0.6109672046872199,cds-ABJ10873.1,speE,spermidine synthase
gene-PA14_42700,66.87768917364191,70.73143825122558,-0.08082659716826227,0.11370055869438629,cds-ABJ10872.1,alkA,DNA-3-methyladenine glycosidase II
gene-PA14_42710,28.484681740342324,23.78667889536823,0.26003241931887106,0.6462578040090124,cds-ABJ10871.1,PA14_42710,hypothetical protein
gene-PA14_42720,125.85958378739872,125.51379324260701,0.003969160299749328,0.008001241012888472,cds-ABJ10870.1,masA,enolase-phosphatase
gene-PA14_42730,101.16227478370176,86.11044043382036,0.23241130829202056,0.7351352938307331,cds-ABJ10869.1,PA14_42730,putative oxidase
gene-PA14_42740,101.28319402593115,98.5294823719981,0.03976742332822727,0.15546363763491342,cds-ABJ10868.1,PA14_42740,putative sugar aldolase
gene-PA14_42750,35.533703767891886,31.550325374356856,0.17153318275714746,0.395077905870034,cds-ABJ10867.1,PA14_42750,putative MFS metabolite transporter
gene-PA14_42760,238.72858815262188,203.78172682996546,0.2283466503504036,0.688622237636033,cds-ABJ10866.1,aroC,chorismate synthase
gene-PA14_42770,7.924258621294055,21.556075341335486,-1.44374653096505,3.711056784110346,cds-ABJ10865.1,PA14_42770,putative hydrolase
gene-PA14_42780,31.180072141514216,39.05267171239095,-0.3247969741703184,1.0236672418192316,cds-ABJ10864.1,PA14_42780,conserved hypothetical protein
gene-PA14_42790,78.99404747331589,74.7493745143959,0.07968243596140742,0.9422937877129702,cds-ABJ10863.1,PA14_42790,putative DNA methylase
gene-PA14_42820,97.79440298263792,91.14243096414286,0.10162904642382903,0.1664018884354853,cds-ABJ10862.1,PA14_42820,putative hydrolase%2C isochorismatase family
