,dimA_light_mean_rpm,dimA_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_32530,58.032808580042996,51.768699578110194,0.1647886684706392,0.2669532367985067,cds-ABJ11662.1,PA14_32530,putative cytochrome c
gene-PA14_32540,45.408874770310355,41.43344606345831,0.13217846643980413,0.17574979595727502,cds-ABJ11661.1,PA14_32540,hypothetical protein
gene-PA14_32570,17.13597300583412,18.46389317306949,-0.10767865947096421,0.5349727091448483,cds-ABJ11660.1,PA14_32570,probable two-component sensor
gene-PA14_32580,6.67824192151978,10.958622804717606,-0.7145261008257336,1.402222739425405,cds-ABJ11659.1,PA14_32580,probable two-component response regulator
gene-PA14_32590,32.49052984448596,31.273601649978065,0.05507388997271999,0.13147906699171558,cds-ABJ11658.1,dipZ2,probable thiol:disulfide interchange protein
gene-PA14_32600,19.666488238823657,17.397980018905308,0.17681953613603577,0.7106691150802517,cds-ABJ11657.1,PA14_32600,probable thiol:disulfide interchange protein
gene-PA14_32610,91.40611630730571,80.39199233905049,0.18523889571764235,1.9085248723600603,cds-ABJ11656.1,dsbG,thiol:disulfide interchange protein DsbG
gene-PA14_32630,66.39527239329706,88.16607859486682,-0.40914316514017796,1.3419210781634385,cds-ABJ11655.1,PA14_32630,probable cytochrome P450
gene-PA14_32640,0.8875694757175329,0.7831255532983493,0.18061606815379908,0.097640418915455,cds-ABJ11654.1,PA14_32640,hypothetical protein
gene-PA14_32650,0.7372104202458534,0.6181411973536485,0.25413941571809456,0.21659536543990665,cds-ABJ11653.1,PA14_32650,probable glutathione S-transferase
gene-PA14_32660,0.6882529252984183,0.8541608954965,-0.3115683364877578,0.3160244431072165,cds-ABJ11652.1,PA14_32660,probable MFS transporter
gene-PA14_32670,6.493299172276523,5.296815838267308,0.2938262487304765,4.2968766792280695,cds-ABJ11651.1,PA14_32670,conserved hypothetical protein
gene-PA14_32690,3.8947858477007213,3.6468835295179356,0.09487983780713684,0.42969113403751064,cds-ABJ11650.1,gtdA,gentisate 1%2C2-dioxygenase
gene-PA14_32700,16.324318094264555,14.21439169799685,0.1996703458755635,0.5121366381439586,cds-ABJ11649.1,PA14_32700,probable transcriptional regulator
gene-PA14_32710,8.206881264280694,10.124531157652456,-0.3029490605113611,0.7574976610066513,cds-ABJ11648.1,PA14_32710,probable sigma-70 factor%2C ECF subfamily
gene-PA14_32720,3.824357005680639,4.5580345574923635,-0.25319455564261883,0.5195299811909967,cds-ABJ11647.1,PA14_32720,probable transmembrane sensor
gene-PA14_32740,4.5274835104470155,5.705728115430499,-0.3337015061513069,0.5345315341229907,cds-ABJ11646.1,optS,probable TonB-dependent receptor
gene-PA14_32750,1.2361002346310597,1.4831129001887657,-0.26283236645856844,0.3691675684217637,cds-ABJ11645.1,PA14_32750,hypothetical protein
gene-PA14_32770,56.757117420303935,46.177679547300876,0.2976056312380166,0.6528927500881608,cds-ABJ11644.1,PA14_32770,hypothetical protein
gene-PA14_32780,82.80343297020033,67.9335857973544,0.28556556848378,1.300211089067687,cds-ABJ11643.1,PA14_32780,hypothetical protein
gene-PA14_32790,348.32725349196653,329.43991820398145,0.08042797804925321,0.25888067443901114,cds-ABJ11642.1,PA14_32790,hypothetical protein
gene-PA14_32810,9.420428895795203,7.04056075829725,0.42010231902446443,0.3828148936459374,cds-ABJ11641.1,PA14_32810,hypothetical protein
gene-PA14_32820,14.401934947994128,7.993002646930923,0.8494530497312495,1.0022532109873143,cds-ABJ11640.1,PA14_32820,hypothetical protein
gene-PA14_32830,75.26507018324155,86.75480837670288,-0.20496323800354987,1.6522647233203984,cds-ABJ11639.1,PA14_32830,hypothetical protein
gene-PA14_32840,46.55416685603833,45.067336829419084,0.04682810187790344,0.11093140964060035,cds-ABJ11638.1,PA14_32840,hypothetical protein
gene-PA14_32850,21.895834580973382,23.74437010060787,-0.11692903525792821,0.6116381726700508,cds-ABJ11637.1,PA14_32850,hypothetical protein
gene-PA14_32860,12.609938327946688,13.776560763156239,-0.1276545367585989,0.6505809701724341,cds-ABJ11636.1,PA14_32860,hypothetical protein
gene-PA14_32880,10.529283470940724,13.55356872687588,-0.36426545722750947,1.3570324530526103,cds-ABJ11635.1,PA14_32880,hypothetical protein
gene-PA14_32890,26.849167343793095,29.203293838765962,-0.12125374508928177,0.17545523045041145,cds-ABJ11634.1,PA14_32890,hypothetical protein
gene-PA14_32905,7.454944714699882,23.765667048491437,-1.672609115493042,0.6081766239794429,cds-ABJ15666.1,PA14_32905,hypothetical protein
gene-PA14_32930,15.87441713451247,21.844518884406018,-0.4605676690585246,1.079805823053338,cds-ABJ11633.1,PA14_32930,hypothetical protein
gene-PA14_32940,43.164589106925234,45.63709136935616,-0.08035858770368103,0.23682585350465327,cds-ABJ11632.1,PA14_32940,probable transcriptional regulator
gene-PA14_32950,88.19794176747617,106.27387795185189,-0.2689701285196468,0.5610944821848637,cds-ABJ11631.1,PA14_32950,hypothetical protein
gene-PA14_32970,16.83923876789277,15.612419644316825,0.10913276397817945,0.4524010668182463,cds-ABJ11630.1,PA14_32970,probable transcriptional regulator
gene-PA14_32985,394.23816325699664,331.57298833785796,0.24974095636891464,0.9826584489659624,cds-ABJ15678.1,gcvH2,glycine cleavage system protein H2
gene-PA14_33000,2363.8115915095163,2441.182590025813,-0.04646515699861053,0.08396261567208005,cds-ABJ11629.1,gcvP2,glycine cleavage system protein P2
gene-PA14_33010,557.2012176868125,515.7250332753348,0.11159633480363795,0.3153182057753495,cds-ABJ11628.1,glyA2,serine hydroxymethyltransferase
gene-PA14_33030,471.44610716511846,464.07325765219434,0.02274029596479555,0.06407102512150858,cds-ABJ11627.1,sdaA,L-serine dehydratase
gene-PA14_33040,581.8412615900666,565.6636192271982,0.04068122271773563,0.09244255980952525,cds-ABJ11626.1,gcvT2,glycine cleavage system protein T2
gene-PA14_33050,27.058977796215128,28.33022610601185,-0.06623477222858425,0.10049106808337682,cds-ABJ11625.1,PA14_33050,hypothetical protein
gene-PA14_33060,33.424673975807636,28.224005082358655,0.24399074930262907,1.1628080048971237,cds-ABJ11624.1,PA14_33060,hypothetical protein
gene-PA14_33070,31.744885889185994,30.45795725598723,0.059705001910013426,0.228525985504746,cds-ABJ11623.1,PA14_33070,hypothetical protein
gene-PA14_33080,17.01203293254902,19.714867799720054,-0.2127284640601651,0.4187555262820194,cds-ABJ11622.1,PA14_33080,hypothetical protein
gene-PA14_33110,16.939868695353873,18.198411821504475,-0.10338984980163697,0.22009825333093597,cds-ABJ11621.1,PA14_33110,hypothetical protein
gene-PA14_33120,35.011816748556555,35.0297994338712,-0.0007408033016898488,0.003611317594181076,cds-ABJ11620.1,PA14_33120,hypothetical protein
gene-PA14_33130,71.40402465366788,75.44864019448578,-0.0794895042303988,0.38511603136756434,cds-ABJ11619.1,PA14_33130,probable cation-transporting P-type ATPase
gene-PA14_33150,17.881702525127604,18.182324641745925,-0.024052557447100623,0.05768721354417366,cds-ABJ11618.1,PA14_33150,hypothetical protein
gene-PA14_33160,48.09926200925059,41.753616236122866,0.20411359791653755,0.20001993102982177,cds-ABJ11617.1,PA14_33160,hypothetical protein
gene-PA14_33170,12.826255778067718,13.285273256856806,-0.05072781314756371,0.08231182466880914,cds-ABJ11616.1,PA14_33170,putative transcriptional regulator
gene-PA14_33190,20.07222419190726,19.693577234870467,0.027475294465864122,0.18672181221496936,cds-ABJ11615.1,PA14_33190,hypothetical protein
gene-PA14_33200,1.824009795083857,1.8211745173276543,0.0022442970756632184,0.0017717633741255237,cds-ABJ11614.1,PA14_33200,hypothetical protein
gene-PA14_33220,15.587242552587403,16.89407683976002,-0.1161517741676988,0.5236107019411915,cds-ABJ11613.1,PA14_33220,conserved hypothetical protein
gene-PA14_33230,0.8855253439940243,1.0492831204076143,-0.24479807590658306,0.1722457365564879,cds-ABJ11612.1,PA14_33230,hypothetical protein
gene-PA14_33240,3.954433037360866,4.093021245103089,-0.049695269982604214,0.08240767368849009,cds-ABJ11611.1,PA14_33240,hypothetical protein
gene-PA14_33250,1.8919135535398286,3.972429525139423,-1.0701747902483467,0.3496826395678947,cds-ABJ11610.1,PA14_33250,hypothetical protein
gene-PA14_33260,2.8124112693192647,7.265883499020885,-1.3693301297868465,0.6678987901269413,cds-ABJ11609.1,pvdS,sigma factor PvdS
gene-PA14_33270,1.5322146239924594,5.02444105561848,-1.7133436267543374,0.38901199319900737,cds-ABJ11608.1,pvdG,PvdG
gene-PA14_33280,30.397864929935974,131.99501667067213,-2.11844150134512,0.4810465256160158,cds-ABJ11607.1,pvdL,PvdL
gene-PA14_33290,70.60750086164903,73.46157413136238,-0.05716835531774381,0.14673700800975684,cds-ABJ11606.1,PA14_33290,hypothetical protein
gene-PA14_33300,449.7394728104846,479.1178116682388,-0.09129093545631069,0.48008626750316774,cds-ABJ11605.1,PA14_33300,hypothetical protein
gene-PA14_33310,637.1987315512616,694.5187581430414,-0.12427026499045384,0.5613400919354067,cds-ABJ11604.1,PA14_33310,hypothetical protein
gene-PA14_33320,514.3665920804764,580.2577522854591,-0.17389694847759044,1.3764244084302064,cds-ABJ11603.1,PA14_33320,hypothetical protein
gene-PA14_33330,469.4338648270338,556.6163108558931,-0.24576126340079482,2.5307907273840913,cds-ABJ11602.1,PA14_33330,hypothetical protein
gene-PA14_33340,264.60136104178724,224.80171720609272,0.23516742488262438,1.388738874579147,cds-ABJ11601.1,PA14_33340,possible helicase
gene-PA14_33350,154.43122580473678,116.3941098507126,0.4079464359922535,2.0895625986431248,cds-ABJ11600.1,PA14_33350,hypothetical protein
gene-PA14_33360,0.4754365379080716,0.8004141947974972,-0.7514919207078918,0.45738327711387367,cds-ABJ11599.1,PA14_33360,hypothetical protein
gene-PA14_33370,1.4898150840067885,1.5493585503939988,-0.05653771291963472,0.07168052900515698,cds-ABJ11598.1,PA14_33370,hypothetical protein
gene-PA14_33380,0.619489694739131,0.6954352442261188,-0.16683547711242777,0.1618765405992431,cds-ABJ11597.1,PA14_33380,hypothetical protein
gene-PA14_33410,1.7115367725391313,1.6846556501552221,0.02283853739231742,0.02505225210784309,cds-ABJ11596.1,opdJ,probable porin
gene-PA14_33420,5.781176696898858,6.038653939069366,-0.06286381238884979,0.10386434571434827,cds-ABJ11595.1,PA14_33420,putative hydrolase
gene-PA14_33430,5.110216439830022,5.227782848553726,-0.03281480834503716,0.08740234856294607,cds-ABJ11594.1,PA14_33430,putative pirin-related protein
gene-PA14_33440,40.75684330988555,42.13235182080967,-0.0478861306888007,0.0874019363407013,cds-ABJ11593.1,PA14_33440,putative transcriptional regulator%2C LysR family
gene-PA14_33450,12.743823804396392,13.400914316487272,-0.07253320140836052,0.05939933136567801,cds-ABJ11592.1,treA,periplasmic trehalase precursor
gene-PA14_33460,7.635605227886946,11.328078280049995,-0.5690886171166226,1.4759795956092283,cds-ABJ11591.1,PA14_33460,putative membrane protein
gene-PA14_33480,46.86817154994619,58.50726597135554,-0.3200072801836415,0.8375504179696867,cds-ABJ11590.1,sndH,L-sorbosone dehydrogenase
gene-PA14_33500,12.55217450064695,29.960334100235766,-1.255116286841757,0.3769075443096362,cds-ABJ11589.1,pvdH,L-2%2C4-diaminobutyrate:2-ketoglutarate 4-aminotransferase%2C PvdH
gene-PA14_33510,3.1698481005003782,8.938892093743453,-1.4956818346365168,0.342211005943409,cds-ABJ11588.1,PA14_33510,putative MbtH-like protein
gene-PA14_33520,14.64428185418569,43.908420661886645,-1.584160087747562,0.4021061501734451,cds-ABJ11587.1,PA14_33520,putative thioesterase
gene-PA14_33530,97.10173056576512,112.30219809171477,-0.20981724957106396,0.06466258475193142,cds-ABJ11586.1,PA14_33530,putative ABC transporter%2C periplasmic substrate-binding protein
gene-PA14_33540,48.85393999514213,52.241437244706475,-0.09671966704571736,0.027714566493223975,cds-ABJ11585.1,PA14_33540,putative permease of ABC transporter
gene-PA14_33550,55.63632959702505,62.8739370294943,-0.17643485290656197,0.050168528321928516,cds-ABJ11584.1,PA14_33550,putative ATP-binding component of ABC transporter
gene-PA14_33560,70.82745294907197,70.52303730791381,0.006214051379775025,0.0016160798760859823,cds-ABJ11583.1,PA14_33560,putative adhesion protein
gene-PA14_33570,21.34393491765633,25.735359128976274,-0.269925723294809,0.08241669015770045,cds-ABJ11582.1,PA14_33570,conserved hypothetical protein
gene-PA14_33580,33.41970224590733,34.069595316081106,-0.02778592989949261,0.008095784834705449,cds-ABJ11581.1,PA14_33580,conserved hypothetical protein
gene-PA14_33590,44.815839822173025,44.46479470587796,0.011345206990058984,0.0030007830970660548,cds-ABJ11580.1,PA14_33590,conserved hypothetical protein
gene-PA14_33600,73.54714727724387,69.69255351223039,0.07766486626628352,0.02157053778856348,cds-ABJ11579.1,PA14_33600,putative iron-regulated membrane protein
gene-PA14_33610,77.94256861678495,164.76374923519822,-1.0799154625152512,0.4781792194710522,cds-ABJ11578.1,PA14_33610,probable non-ribosomal peptide synthetase
gene-PA14_33630,66.07519092060063,102.83115532893676,-0.6380968255595301,0.48713254309423165,cds-ABJ11577.1,pvdJ,PvdJ
gene-PA14_33650,78.46927081553685,130.74514548879588,-0.7365576696067719,0.38618309493379593,cds-ABJ11576.1,pvdD,pyoverdine synthetase D
gene-PA14_33680,170.09658115806312,168.34087901642107,0.014968588106566911,0.004010993411288916,cds-ABJ11575.1,fpvA,ferripyoverdine receptor
gene-PA14_33690,4.487278799362909,13.90245455045696,-1.6314265300994502,0.4194555245744834,cds-ABJ11574.1,pvdE,pyoverdine biosynthesis protein PvdE
gene-PA14_33700,30.490100325530182,56.94113866688332,-0.9011304092780853,0.2889588430717931,cds-ABJ11573.1,pvdF,pyoverdine synthetase F
gene-PA14_33710,5.15052047421347,19.53056199689055,-1.9229429872645742,0.4333087693716671,cds-ABJ11572.1,pvdO,PvdO
gene-PA14_33720,4.145648922074392,19.17636128662581,-2.2096586900029087,0.47000540007422753,cds-ABJ11571.1,pvdN,PvdN
gene-PA14_33730,5.141700737064988,23.965002625628387,-2.220611182649517,0.4516784906456087,cds-ABJ11570.1,PA14_33730,putative dipeptidase precursor
gene-PA14_33740,8.714951481623997,17.515624334566677,-1.0070777369789383,0.35928835864257663,cds-ABJ11569.1,pvdP,PvdP
gene-PA14_33750,7.3415579153076065,10.340722062061042,-0.49417868562629463,0.3788897602831635,cds-ABJ11568.1,opmQ,putative outer membrane protein precursor
gene-PA14_33760,12.930156684998513,17.752144687278772,-0.45725352325024293,0.29403123862325276,cds-ABJ11567.1,PA14_33760,putative ATP-binding/permease fusion ABC transporter
gene-PA14_33770,10.985540199291075,16.367376027864744,-0.5752171654856255,0.4864453318814962,cds-ABJ11566.1,PA14_33770,putative ABC export system%2C membrane fusion protein
gene-PA14_33780,68.09933499643752,79.98906178517574,-0.23216201481470697,1.6261000543227857,cds-ABJ11565.1,PA14_33780,putative transmembrane sensor
gene-PA14_33800,20.238326811210985,22.58435562651097,-0.1582337180606479,0.5979830175268761,cds-ABJ11564.1,PA14_33800,putative sigma-70 factor%2C ECF subfamily
gene-PA14_33810,13.542425085021671,54.762927227335005,-2.0157133210829468,0.4815219162711357,cds-ABJ11563.1,pvdA,L-ornithine N5-oxygenase
gene-PA14_33820,14.683105796760278,54.91849858912483,-1.9031349025850517,0.41090502912964144,cds-ABJ11562.1,pvdQ,penicillin acylase-related protein
gene-PA14_33830,12.999155127754355,17.68096246038513,-0.4437789016014436,0.10773023192080367,cds-ABJ11561.1,PA14_33830,conserved hypothetical protein
gene-PA14_33840,38.07674288229817,36.97495234748613,0.04236178464376645,0.05862945276828222,cds-ABJ11560.1,PA14_33840,putative transcriptional regulator
gene-PA14_33860,9.41522318008639,9.509026613952699,-0.014302372339067173,0.031158143482388215,cds-ABJ11559.1,lldA,L-lactate dehydrogenase
gene-PA14_33870,395.32163549005753,426.01078494823196,-0.10786303961588822,0.14995283018060068,cds-ABJ11558.1,PA14_33870,conserved hypothetical protein
gene-PA14_33880,18.048536964851543,14.800394519727718,0.28624623323769904,1.5985995522582386,cds-ABJ11557.1,PA14_33880,hypothetical protein
gene-PA14_33890,23.926520107286766,14.91442121856324,0.6819025323798752,0.8982310076292483,cds-ABJ11556.1,aldG,putative oxidoreductase
gene-PA14_33900,186.03074635270772,116.74210817967251,0.6722160493562483,0.9973881211357108,cds-ABJ11555.1,PA14_33900,putative aldehyde dehydrogenase
gene-PA14_33910,1.3026494936577457,1.7801792653962318,-0.4505730868414791,0.6281999093706636,cds-ABJ11554.1,PA14_33910,putative ABC-type transport protein%2C periplasmic component
gene-PA14_33920,1.7182356835437738,2.878876965365501,-0.7445776312931873,1.5671650974358347,cds-ABJ11553.1,PA14_33920,putative transcriptional regulator
gene-PA14_33930,34.79171074832693,47.4117074237009,-0.4464997112959527,0.8345275154108222,cds-ABJ11552.1,PA14_33930,hypothetical protein
gene-PA14_33940,4.730786409787603,8.841454223023188,-0.9022034182644377,1.5044848122215624,cds-ABJ11551.1,PA14_33940,conserved hypothetical protein
gene-PA14_33960,26.169187385058496,35.49341498302193,-0.4396822392181932,0.5277260255772548,cds-ABJ11550.1,PA14_33960,conserved hypothetical protein
gene-PA14_33970,35.59732222940138,53.56236366556458,-0.5894508843681557,0.7983585616239948,cds-ABJ11549.1,PA14_33970,hypothetical protein
gene-PA14_33980,12.56582036080673,18.938709141580183,-0.5918330752581025,0.7560020557577597,cds-ABJ11548.1,PA14_33980,hypothetical protein
gene-PA14_33990,34.277904850168234,50.54393208696112,-0.5602589501000407,0.6817220949706463,cds-ABJ11547.1,PA14_33990,probable ClpA/B-type protease
gene-PA14_34000,13.076973006665865,19.88117632922255,-0.6043744263848209,0.8787472219813319,cds-ABJ11546.1,PA14_34000,conserved hypothetical protein
gene-PA14_34010,32.56255570199411,46.4497957407971,-0.5124582951424039,0.6259236171201925,cds-ABJ11545.1,PA14_34010,conserved hypothetical protein
gene-PA14_34020,15.845746542760622,27.603321685637606,-0.8007461904652328,1.1544755776654194,cds-ABJ11544.1,PA14_34020,conserved hypothetical protein
gene-PA14_34030,36.63002038015903,51.20225443965097,-0.48318081121410505,0.6650020628360849,cds-ABJ11543.1,PA14_34030,conserved hypothetical protein
gene-PA14_34050,100.35548731745905,142.69149893839918,-0.5077798758467721,0.769925671353359,cds-ABJ11542.1,PA14_34050,conserved hypothetical protein
gene-PA14_34070,41.0411258640899,56.37329161937826,-0.4579414842051387,0.6998663101663479,cds-ABJ11541.1,PA14_34070,conserved hypothetical protein
gene-PA14_34080,33.43518850949234,38.784812110736894,-0.21412455141750358,0.7327517909801067,cds-ABJ11540.1,PA14_34080,hypothetical protein
gene-PA14_34100,147.6516248269983,196.64275179269399,-0.4133797731499578,1.6357352461091104,cds-ABJ11539.1,PA14_34100,hypothetical protein
gene-PA14_34110,20.747558858422657,34.032190881207995,-0.713958385013643,1.1204950466697068,cds-ABJ11538.1,PA14_34110,conserved hypothetical protein
gene-PA14_34130,79.78399720471704,104.12276780891652,-0.3841142504400127,1.2171942922955117,cds-ABJ11537.1,PA14_34130,conserved hypothetical protein
gene-PA14_34140,46.75588182520716,59.4068551674824,-0.3454815419268555,0.7462143251287504,cds-ABJ11536.1,PA14_34140,conserved hypothetical protein
gene-PA14_34150,9.688899529397695,13.41049755962903,-0.46895797870841577,1.2712742620259763,cds-ABJ11535.1,sfnR,putative sigma54-dependent transcriptional regulator
gene-PA14_34170,4.404286286895241,7.151815795848133,-0.6994011191624412,1.066257670607689,cds-ABJ11534.1,PA14_34170,hypothetical protein
gene-PA14_34180,0.6044375063253001,0.9933439055625523,-0.7166985387890317,0.8318409748840301,cds-ABJ11533.1,msuE,NADH-dependent FMN reductase
gene-PA14_34190,1.2405084796827708,1.7997307105013955,-0.5368488568717168,0.6675755755618513,cds-ABJ11532.1,msuD,FMNH2-dependent methanesulfonate sulfonatase
gene-PA14_34200,3.7752485978120127,4.547339846949115,-0.2684510722110974,0.4970734523369263,cds-ABJ11531.1,msuC,putative FMNH2-dependent monooxygenase
gene-PA14_34210,2.0885175418757744,2.749292876664916,-0.3965810649680018,0.4167047073931172,cds-ABJ11530.1,sfnR,putative transcriptional regulator
gene-PA14_34230,42.30499017884097,33.947247074806405,0.31753325069390825,2.510767333302352,cds-ABJ11529.1,PA14_34230,putative ATPase
gene-PA14_34250,26.158918451934934,22.29506233500167,0.2305786442054235,0.35332892905529567,cds-ABJ11528.1,PA14_34250,putative glycerophosphoryl diester phosphodiesterase
gene-PA14_34260,0.9182624418758684,0.9557759155431654,-0.057765772407265846,0.0434813267191419,cds-ABJ11527.1,metI-1,putative permease of ABC transporter
gene-PA14_34270,1.3780670716126195,1.8562076671000425,-0.42971156811835126,1.4007866745726922,cds-ABJ11526.1,metN-1,putative ATP-binding component of ABC transporter
gene-PA14_34280,0.8254807071832656,0.9072510597776079,-0.13626707723649828,0.16121047248905143,cds-ABJ11525.1,metQ-l,putative ABC transporter%2C periplasmic binding protein
gene-PA14_34290,0.8581190371482225,0.8816363256507705,-0.03900580277922358,0.029900866462094635,cds-ABJ11524.1,PA14_34290,putative monooxygenase%2C DszA family
gene-PA14_34300,1.0068936103660293,0.9269935185850002,0.11927989193471293,0.21077535499127542,cds-ABJ11523.1,PA14_34300,putative monooxygenase%2C DszC family
gene-PA14_34320,0.9790276540505913,1.0833788932202906,-0.1461161362235753,0.41332297360185294,cds-ABJ11522.1,PA14_34320,putative monooxygenase%2C DszC family
gene-PA14_34330,406.51724220409886,386.27914956675323,0.0736727379895635,0.24795307210948758,cds-ABJ11521.1,PA14_34330,putative transmembrane protein
gene-PA14_34340,5.108352104793918,4.596492271307848,0.1523246023267416,0.42858497080427504,cds-ABJ11520.1,mtlZ,fructokinase
gene-PA14_34350,2.1961848722181743,1.5968272345355345,0.45979086149210135,1.045298780896251,cds-ABJ11519.1,mtlY,xylulose kinase
gene-PA14_34360,5.186617994962656,4.943372851283095,0.0692983682872135,0.18041616996768933,cds-ABJ11518.1,mtlD,mannitol dehydrogenase
gene-PA14_34370,4.7366699956820435,4.348587134359948,0.12332637517693787,0.2668508364722751,cds-ABJ11517.1,mtlk,putative ATP-binding component of ABC maltose/mannitol transporter
gene-PA14_34390,2.2933692294343633,2.1741818014616596,0.07699600703735947,0.1352141365200577,cds-ABJ11516.1,mtlG,putative binding-protein-dependent maltose/mannitol transport protein
gene-PA14_34410,2.357825358341892,2.627444231683665,-0.15620317495179542,0.33117029512564117,cds-ABJ11515.1,mtlF,putative binding-protein-dependent maltose/mannitol transport protein
gene-PA14_34420,13.48393895410431,11.423247215379552,0.23926915385162478,1.1192121456321,cds-ABJ11514.1,mtlE,putative binding protein component of ABC maltose/mannitol transporter
gene-PA14_34440,19.893604879578188,18.653459178806315,0.09286152470996131,0.40973625182548956,cds-ABJ11513.1,mtlR,transcriptional regulator MtlR
gene-PA14_34450,19.025601515949145,17.06311503242247,0.15706100409283985,1.9157088103463105,cds-ABJ11512.1,PA14_34450,putative transcriptional regulator%2C AraC family
gene-PA14_34460,374.34749378434617,495.4332073803784,-0.40431247392104636,0.93013966516049,cds-ABJ11511.1,PA14_34460,putative alkylhydroperoxidase
gene-PA14_34490,393.8827244784781,486.2333322962397,-0.3038826529391398,0.7105577042321445,cds-ABJ11510.1,PA14_34490,putative acyl-CoA dehydrogenase
gene-PA14_34500,155.0989897677118,175.16284625468992,-0.17550750649121966,0.31436259529308946,cds-ABJ11509.1,PA14_34500,putative ATP-binding component of ABC transporter
gene-PA14_34510,153.3871921165143,168.30841737394636,-0.13392930624084992,0.2904516134097767,cds-ABJ11508.1,srpL,putative sulfonate ABC transporter%2C periplasmic sulfonate-binding protein
gene-PA14_34520,94.24442375848429,98.08114603423104,-0.05756857565656537,0.17861850970028922,cds-ABJ11507.1,srpM,putative sulfonate ABC transporter%2C permease protein
gene-PA14_34540,30.34035774769721,39.24756642873088,-0.3713650868315497,1.6599026580644245,cds-ABJ11506.1,PA14_34540,putative xenobiotic compound monooxygenase%2C DszA family
gene-PA14_34550,3.759269012011316,3.939152877416641,-0.06743322160524691,0.03970748477021903,cds-ABJ11505.1,PA14_34550,putative flavin reductase dependent enzyme
gene-PA14_34580,5.1592192695121035,4.990986600044722,0.04782771693869927,0.027859882702326838,cds-ABJ11504.1,PA14_34580,putative flavin reductase dependent enzyme
gene-PA14_34600,897.957159643738,872.6341102339301,0.0412697493885492,0.03037611518107161,cds-ABJ11503.1,gapB,putative glyceraldehyde-3-phosphate dehydrogenase
gene-PA14_34610,0.5330459894984223,0.5484999509300411,-0.041231355132047835,0.019784510691261026,cds-ABJ11502.1,PA14_34610,hypothetical protein
gene-PA14_34630,13.844831566481899,8.875155247377684,0.6415031441325618,0.3352982766031406,cds-ABJ11501.1,gnuT,gluconate permease
gene-PA14_34640,14.813674155514414,14.62726321584457,0.018269642599121873,0.010389970329112048,cds-ABJ11500.1,gntK,gluconokinase
gene-PA14_34660,50.767632891234506,36.72140012079169,0.4672879087889392,0.4537612225652931,cds-ABJ11499.1,gntR,transcriptional regulator GntR
gene-PA14_34670,14.96028674856708,15.049016200067639,-0.008531347676211762,0.01816784522098626,cds-ABJ11498.1,PA14_34670,putative enzyme of the cupin superfamily
gene-PA14_34680,12.294795875180641,12.519148771939639,-0.026088684642023283,0.05653504382979548,cds-ABJ11497.1,PA14_34680,putative amino acid oxidase
gene-PA14_34690,9.380522979251555,8.12598943166924,0.2071248297567087,0.8321802144909053,cds-ABJ11496.1,PA14_34690,putative transcriptional regulator%2C LysR family
gene-PA14_34700,1.5417995001139617,1.23861826939197,0.31588315319381033,0.46100406116202364,cds-ABJ11495.1,PA14_34700,putative beta lactamase
gene-PA14_34710,1.2282021719049154,1.667310777088109,-0.4409744648846944,0.7883980721668225,cds-ABJ11494.1,PA14_34710,putative major facilitator family transporter
gene-PA14_34720,1.1915831155466095,1.3898821339157168,-0.222082669536145,0.198971430664766,cds-ABJ11493.1,PA14_34720,hypothetical protein
gene-PA14_34730,2.2303856109404467,3.0654010610079436,-0.4587823885532441,0.8970258552747249,cds-ABJ11492.1,PA14_34730,putative transcriptional regulator%2C XRE family
gene-PA14_34740,1.259786740977841,1.7822916086442762,-0.5005533105689173,0.5230679852977524,cds-ABJ11491.1,PA14_34740,hypothetical protein
gene-PA14_34750,2.3559710806205065,2.6833693886367356,-0.18772371281768774,0.41513541115563074,cds-ABJ11490.1,tauD,putative taurine catabolism dioxygenase
gene-PA14_34770,2.6077726970008883,2.7683241878181657,-0.08619472344380841,0.12013697614586959,cds-ABJ11489.1,PA14_34770,putative ABC transporter%2C periplasmic binding protein
gene-PA14_34780,1.6394856949257777,2.0780870746919264,-0.3420124833719804,0.3849629730022904,cds-ABJ11488.1,PA14_34780,putative ABC transporter ATP-binding component
gene-PA14_34790,2.9576627063098315,3.028233558235423,-0.03401892528799753,0.053174447316125764,cds-ABJ11487.1,PA14_34790,putative permease of ABC transporter
gene-PA14_34800,91.43792233817523,83.82771159474473,0.1253653745050664,0.31604703371156256,cds-ABJ11486.1,PA14_34800,putative transporter%2C LysE family
gene-PA14_34810,224.4182010563019,200.0775861275903,0.16563012963586524,1.0692428954231097,cds-ABJ11485.1,mxaA,putative non-ribosomal peptide synthetase
gene-PA14_34820,85.30585259509972,98.08852639543078,-0.20143966361930565,0.4598317014656161,cds-ABJ11484.1,PA14_34820,putative regulatory protein
gene-PA14_34830,100.43778421168888,113.28061267715627,-0.17359886430412927,0.5299167192970515,cds-ABJ11483.1,PA14_34830,putative regulatory protein
gene-PA14_34840,862.071587991091,787.3056627195847,0.13088382315270697,0.4376403260560191,cds-ABJ11482.1,PA14_34840,putative non-ribosomal peptide synthetase
gene-PA14_34850,52.86069164509954,53.02018286113531,-0.004346344026870235,0.014994453161390647,cds-ABJ11481.1,PA14_34850,putative tRNA synthase
