,dimA_light_mean_rpm,bphP_light_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_40240,172.53097392481513,135.02295719144595,0.3536506633928216,3.020729276132732,cds-ABJ11066.1,PA14_40240,putative ATP-binding/permease fusion ABC transporter
gene-PA14_40250,137.0216037527763,103.65009442271348,0.40268194156948406,1.7801672828629749,cds-ABJ11065.1,opmL,putative outer membrane protein precursor
gene-PA14_40260,1245.3434451418534,1021.0388966158099,0.28650584139779506,0.5609400073978209,cds-ABJ11064.1,PA14_40260,conserved hypothetical protein
gene-PA14_40270,2.639442729630925,1.61042314776524,0.7127931467077533,0.8269801730711702,cds-ABJ11063.1,PA14_40270,putative cation transporter
gene-PA14_40280,93.61730622797279,81.85486007141246,0.19370717237919455,1.3108877622264945,cds-ABJ11062.1,PA14_40280,conserved hypothetical protein
gene-PA14_40290,190.35613190712203,166.37628255438318,0.19425125509656418,0.27281817334569486,cds-ABJ11061.1,lasA,staphylolytic protease preproenzyme LasA
gene-PA14_40300,26.73314280343693,23.86668151946812,0.16363146170954762,0.26649110663415704,cds-ABJ11060.1,PA14_40300,conserved hypothetical protein
gene-PA14_40310,224.65258130673598,290.56598310983924,-0.37117017439663064,0.44125706135578807,cds-ABJ11059.1,PA14_40310,putative acyl carrier protein
gene-PA14_40320,5.614249566732212,5.368166017269556,0.06466389356465956,0.2382492745767559,cds-ABJ11058.1,xqhA,secretion protein XqhA
gene-PA14_40330,0.9700425118796092,0.6899423667746967,0.4915714261546919,0.4259929976634928,cds-ABJ11057.1,PA14_40330,conserved hypothetical protein
gene-PA14_40340,14.565463346571576,12.22292328279521,0.25296220731016617,0.7178756051513916,cds-ABJ11056.1,PA14_40340,hypothetical protein
gene-PA14_40350,20.268771183836368,17.82447647178758,0.18539891183203527,0.6152990579312319,cds-ABJ11055.1,PA14_40350,putative DNA helicase
gene-PA14_40370,33.30707852650095,24.23342511844899,0.4588304696713849,1.7042454840911718,cds-ABJ11054.1,PA14_40370,conserved hypothetical protein
gene-PA14_40380,2.1020840159526197,1.4071201268378661,0.579074444330046,0.6601072272743479,cds-ABJ11053.1,PA14_40380,putative transcriptional regulator%2C TetR family
gene-PA14_40390,12.84728176689923,12.158339887572291,0.07951688324232904,0.1199590352424103,cds-ABJ11052.1,modA,molybdate-binding periplasmic protein precursor modA
gene-PA14_40410,20.355775681946668,18.543842113599705,0.13449800215086696,0.2757592094715572,cds-ABJ11051.1,modB,molybdenum transport protein ModB
gene-PA14_40420,40.76378500589254,38.593575738225674,0.0789272954079929,0.1774919410757782,cds-ABJ11050.1,modC,molybdenum transport protein ModC
gene-PA14_40430,93.83811869865677,79.57195367936059,0.23791406580152108,0.7786242258635755,cds-ABJ11049.1,PA14_40430,putative O-Methyltransferase
gene-PA14_40440,19.566913930685303,19.691688250443917,-0.00917057041870545,0.008774834188474703,cds-ABJ11048.1,PA14_40440,putative transcriptional regulator%2C LysR family
gene-PA14_40450,22.463687120618772,21.20730649246965,0.08303334431586538,0.17458623989604508,cds-ABJ11047.1,str,streptomycin 3''-phosphotransferase
gene-PA14_40470,26.14208553361139,27.383216771765117,-0.06691769108884563,0.151432776128895,cds-ABJ11046.1,PA14_40470,putative potassium uptake protein%2C TrkH family
gene-PA14_40490,47.25267593311734,50.1293646853072,-0.08525991632236994,0.12335362406122256,cds-ABJ11045.1,yedI,putative membrane protein
gene-PA14_40510,6.556995784739155,4.128071498261833,0.6675668599996444,1.9467044082177243,cds-ABJ11044.1,ccoN-2,putative cytochrome c oxidase%2C cbb3-type%2C subunit
gene-PA14_40520,0.6179674148042795,0.21773067681263858,1.504981142553707,1.5229374507984215,cds-ABJ11043.1,PA14_40520,hypothetical protein
gene-PA14_40540,1.0577053830348497,0.6283154280611144,0.7513758472699339,1.1346330715195296,cds-ABJ11042.1,PA14_40540,putative CBS-domain-containing membrane protein
gene-PA14_40550,22.662338387286884,23.611187645671205,-0.05917387652311413,0.16688343372187758,cds-ABJ11041.1,PA14_40550,putative transcriptional regulator%2C LysR family
gene-PA14_40560,24.995104330017153,31.042672442983783,-0.3126072017216437,0.5944053170853475,cds-ABJ11040.1,PA14_40560,conserved hypothetical protein
gene-PA14_40570,55.93095239608089,42.42483660391928,0.3987377840492139,0.9348502688164004,cds-ABJ11039.1,PA14_40570,putative two-component response regulator
gene-PA14_40600,17.69791059989939,15.947476343728502,0.15025089828858684,0.32383142696256184,cds-ABJ11038.1,PA14_40600,putative transcriptional regulator
gene-PA14_40610,0.912289728763315,0.9315659087654918,-0.030165732301395215,0.01514052328099035,cds-ABJ11037.1,PA14_40610,conserved hypothetical protein
gene-PA14_40620,3.7725548621803413,3.4574311784780924,0.1258413068732164,0.15824973592598493,cds-ABJ11036.1,PA14_40620,putative MFS transporter
gene-PA14_40630,109.79020149579488,108.62913436947092,0.015338216636839036,0.04816125182506493,cds-ABJ11035.1,yhgI,conserved hypothetical protein
gene-PA14_40640,106.57510569673182,115.22887377727555,-0.11263178189778734,0.32941964966763554,cds-ABJ11034.1,cti,fatty acyl cis-trans isomerase
gene-PA14_40650,2.2600669038963384,4.013634613344565,-0.8285434833317619,1.6242390788800865,cds-ABJ11033.1,PA14_40650,hypothetical protein
gene-PA14_40660,1.4469579538550088,2.2055642203447685,-0.6081243738907485,1.206249997859479,cds-ABJ11032.1,PA14_40660,conserved hypothetical protein
gene-PA14_40670,474.21314670681613,496.9128861621439,-0.06745729531133958,0.2945390089278053,cds-ABJ11031.1,metH,methionine synthase
gene-PA14_40690,75.2346865711204,73.32115611080266,0.037168427811572965,0.13549067528018668,cds-ABJ11030.1,PA14_40690,conserved hypothetical protein
gene-PA14_40700,26.57062448857478,29.88286731080733,-0.16948644098932217,0.43902934025609797,cds-ABJ11029.1,PA14_40700,conserved hypothetical protein
gene-PA14_40710,26.3665387111148,34.354667409882474,-0.38179790896799953,0.43418599945534586,cds-ABJ11028.1,PA14_40710,conserved hypothetical protein
gene-PA14_40730,34.00207807302172,39.20293590237467,-0.20533877424720767,0.717908549469706,cds-ABJ11027.1,PA14_40730,putative Fe-S-cluster redox enzyme
gene-PA14_40740,53.41639725175136,40.63260646792188,0.3946447523851204,0.3946392694709163,cds-ABJ11026.1,PA14_40740,conserved hypothetical protein
gene-PA14_40750,37.20940821200788,34.998578271788936,0.08837112540400288,0.08287022000744636,cds-ABJ11025.1,PA14_40750,hypothetical protein
gene-PA14_40770,141.83706799969258,167.81117034073011,-0.24260413124319086,0.349269920866886,cds-ABJ11024.1,cysI,sulfite reductase
gene-PA14_40780,36.64572322145604,43.322901836560725,-0.2414850362939202,0.4473084086229711,cds-ABJ11023.1,PA14_40780,conserved hypothetical protein
gene-PA14_40790,13.43359245343325,10.930114094668385,0.29753667734893524,1.3206096522420887,cds-ABJ11022.1,PA14_40790,putative transcriptional regulator
gene-PA14_40800,10.870387832779583,8.971844839051153,0.27692680584293117,0.6392961885292653,cds-ABJ11021.1,PA14_40800,conserved hypothetical protein
gene-PA14_40820,8.535249840816213,7.49002610669369,0.18846260954951208,0.6567758477037102,cds-ABJ11020.1,PA14_40820,putative hydrolase
gene-PA14_40830,304.5636289782222,273.7570090589085,0.15384776188479737,0.5948811780911734,cds-ABJ11019.1,yhfP,putative alcohol dehydrogenase%2C zinc-containing
gene-PA14_40840,109.1316933539493,119.24398843393583,-0.12784639363484984,0.5992220892898655,cds-ABJ11018.1,sohB,putative protease
gene-PA14_40850,57.37330818547545,60.220990784431386,-0.0698867355927504,0.07602503253846793,cds-ABJ11017.1,gpmA,putative phosphoglycerate mutase
gene-PA14_40860,111.511312886268,144.83887742175781,-0.3772588170877166,1.0873679320923224,cds-ABJ11016.1,PA14_40860,putative sterol carrier protein
gene-PA14_40880,79.80565475700114,82.71645368363117,-0.05168335881242687,0.07224124795808817,cds-ABJ11015.1,PA14_40880,putative aminoglycoside phosphotransferase
gene-PA14_40890,112.83488609972206,118.07858308958036,-0.06553412729496641,0.18108853351141363,cds-ABJ11014.1,PA14_40890,putative short-chain dehydrogenase
gene-PA14_40900,3.146318445782452,4.268997682440055,-0.4402325441842747,0.5057745359736526,cds-ABJ11013.1,PA14_40900,putative short-chain dehydrogenase
gene-PA14_40910,10.676573517563078,9.593610592437507,0.15430290651394488,0.793469755019272,cds-ABJ11012.1,PA14_40910,putative LysR family transcriptional regulatory protein
gene-PA14_40930,21.818391180694153,23.587516003783858,-0.11247876516408513,0.29393491451087966,cds-ABJ11011.1,PA14_40930,conserved hypothetical protein
gene-PA14_40940,6.321867404624345,7.631272981673555,-0.2715729134026622,0.6516725533507844,cds-ABJ11010.1,PA14_40940,putative membrain protein
gene-PA14_40950,138.1899482876673,120.96077790996061,0.192113355731647,0.7334131644711022,cds-ABJ11009.1,nudC,putative NADH pyrophosphatase
gene-PA14_40960,289.86044350505796,271.8993498338442,0.0922857640510042,0.17119346062677693,cds-ABJ11008.1,fimL,pilin biosynthetic protein
gene-PA14_40980,114.24100426901623,130.41467575322122,-0.19102565850600542,0.9332965721866421,cds-ABJ11007.1,PA14_40980,putative Enoyl-CoA hydratase
gene-PA14_41000,42.38450943990936,46.544784546520646,-0.13508242656662778,0.24679984467410124,cds-ABJ11006.1,nhaB,sodium/proton antiporter NhaB
gene-PA14_41010,288.61063646010444,247.3353963693819,0.22265574918926134,0.4400037386631735,cds-ABJ11005.1,PA14_41010,putative amino acid permease
gene-PA14_41020,744.6004272463337,750.407335212118,-0.011207486213709587,0.017914052898866103,cds-ABJ11004.1,adi,putative Orn/Arg/Lys decarboxylase
gene-PA14_41030,48.83616629872812,46.20088458697097,0.08002947491269806,0.09931756982578549,cds-ABJ11003.1,PA14_41030,conserved hypothetical protein
gene-PA14_41050,45.07558750453342,50.04102803998101,-0.15076512927239766,0.4033819085963265,cds-ABJ11002.1,dnaQ,DNA polymerase III%2C epsilon chain
gene-PA14_41060,41.17999180061378,39.72804761530512,0.051785645497469605,0.1831062958605849,cds-ABJ11001.1,rnhA,ribonuclease H
gene-PA14_41070,95.19421132088296,77.10818403509059,0.3039898513905911,2.1019223077922136,cds-ABJ11000.1,PA14_41070,conserved hypothetical protein
gene-PA14_41080,24.24471116186935,27.120880840001504,-0.16173396188979297,0.18666519316944427,cds-ABJ10999.1,PA14_41080,putative hydroxyacylglutathione hydrolase
gene-PA14_41090,240.93514389893483,281.62865962142473,-0.22514930767262586,0.26106148688850744,cds-ABJ10998.1,mltD,membrane-bound lytic murein transglycosylase D precursor
gene-PA14_41110,100.06093979510133,77.06300518703188,0.37676855042112245,1.1552890235902313,cds-ABJ10997.1,PA14_41110,putative solute-binding protein
gene-PA14_41130,181.33961882034563,166.8835130945275,0.1198527229537294,0.2500866697482125,cds-ABJ10996.1,PA14_41130,putative binding protein component of ABC transporter
gene-PA14_41140,93.66967060019299,77.51351328987657,0.27313414405470565,0.9647883459294213,cds-ABJ10995.1,PA14_41140,putative ABC transporter%2C permease protein
gene-PA14_41150,120.65423057591026,95.66062129443394,0.3348814325287658,1.4191673240059637,cds-ABJ10994.1,PA14_41150,putative permease of ABC transporter
gene-PA14_41160,184.44571321154012,165.56451724021971,0.15580274153391627,0.7630995731894237,cds-ABJ10993.1,PA14_41160,putative ATP-binding component of ABC transporter
gene-PA14_41170,229.1308951317578,211.39809829800762,0.11620960008576627,0.3535048296091692,cds-ABJ10992.1,fabI,NADH-dependent enoyl-ACP reductase
gene-PA14_41190,742.8165669830045,951.0450009170764,-0.35650761474655307,1.8670172297770449,cds-ABJ10991.1,ppiD,putative peptidyl-prolyl cis-trans isomerase D
gene-PA14_41200,143.38287706241374,200.89234940209283,-0.48654987341298245,1.0662786085705478,,,
gene-PA14_41210,1714.1723461145255,2241.4937240691866,-0.386948291764338,0.7787784776207551,cds-ABJ10990.1,hupB,DNA-binding protein HU
gene-PA14_41220,1760.2895530484548,1732.165802171683,0.023235728921471566,0.0803753534016449,cds-ABJ10989.1,lon,Lon protease
gene-PA14_41230,1506.5283652729477,1585.7607285853012,-0.07394726622013162,0.716678470313124,cds-ABJ10988.1,clpX,ATP-dependent Clp protease ATP-binding subunit ClpX
gene-PA14_41240,727.8004578981373,839.9165787433711,-0.20670308609998722,0.7651665840019908,cds-ABJ10987.1,clpP,ATP-dependent Clp protease proteolytic subunit
gene-PA14_41250,1864.0847078042732,2411.2020568904913,-0.3712851320649131,2.3094333520190085,cds-ABJ10986.1,tig,trigger factor
gene-PA14_41260,32.2861629111955,30.062260229246316,0.10296250619474671,0.43324014323893684,cds-ABJ10985.1,PA14_41260,putative two-component response regulator
gene-PA14_41270,24.529510131336718,24.200303527894487,0.019493279446249595,0.059440741512130156,cds-ABJ10984.1,PA14_41270,putative two-component sensor
gene-PA14_41280,6.6086369580035464,5.65160623718382,0.2256917490411354,0.46630757997211614,cds-ABJ10983.1,PA14_41280,putative beta-lactamase
gene-PA14_41290,0.1287689262891145,0.1675227960233452,-0.37956995190219595,0.15310666914782997,cds-ABJ10982.1,PA14_41290,hypothetical protein
gene-PA14_41300,4.946437488852499,5.609009184566854,-0.1813560608725832,0.32548468519963863,cds-ABJ10981.1,PA14_41300,hypothetical protein
gene-PA14_41320,11.618848524864598,12.2027594468493,-0.0707403199509094,0.04445782499120097,,,
gene-PA14_41330,9.35510432477477,11.711327124157743,-0.3240788881028636,0.3970886236069078,,,
gene-PA14_41340,81.45690339839147,98.12343099086952,-0.2685607056711309,0.1551037712155912,,,
gene-PA14_41350,102.51111262727858,112.26494334591446,-0.13112717808623658,1.0927523370077115,cds-ABJ10980.1,folD,5%2C10-methylene-tetrahydrofolate dehydrogenase
gene-PA14_41360,339.736299360907,374.6197541641189,-0.14101160402374774,1.7384614758353365,cds-ABJ10979.1,cysS,cysteinyl-tRNA synthetase
gene-PA14_41380,522.6471581217861,592.285610656348,-0.1804557324922598,0.832400108627428,cds-ABJ10978.1,glnS,glutaminyl-tRNA synthetase
gene-PA14_41390,226.629214072817,330.8010856678625,-0.5456301205300997,1.2565201830665391,cds-ABJ10977.1,ppiB,peptidyl-prolyl cis-trans isomerase B
gene-PA14_41400,68.15503049710738,74.10967455834111,-0.12084174202015018,0.16701623144136765,cds-ABJ10976.1,PA14_41400,putative UDP-2%2C3-diacylglucosamine hydrolase
gene-PA14_41420,59.917585407402186,88.80845261791774,-0.5677175006112201,1.4158036848013784,cds-ABJ10975.1,PA14_41420,conserved hypothetical protein
gene-PA14_41430,17.65582985377688,18.62616983759824,-0.07718640182121489,0.40538045432456066,cds-ABJ10974.1,miaE,putative tRNA-(ms(2)io(6)a)-hydroxylase
gene-PA14_41440,989.6381739323116,862.0132211363049,0.1991911542840416,0.3218950682577379,cds-ABJ10973.1,uspA,putative universal stress protein
gene-PA14_41450,15.002520783093848,16.861205097432766,-0.16850271106809503,0.48082174278338363,cds-ABJ10972.1,PA14_41450,conserved hypothetical protein
gene-PA14_41470,1830.3658816418672,2099.9319746137903,-0.19821052836086278,0.4045168385408128,cds-ABJ10971.1,acnB,aconitate hydratase 2
gene-PA14_41480,11.643127083330247,9.827810011823571,0.24453668620753088,0.6772692555176645,cds-ABJ10970.1,nasS,nitrate-binding protein NasS
gene-PA14_41490,4.266472391599188,4.431013323664152,-0.05459293809484127,0.05261654929351019,cds-ABJ10969.1,nasT,response regulator NasT
gene-PA14_41500,62.43589122754611,63.677042267705794,-0.028397725472793817,0.03305544098675597,cds-ABJ10968.1,PA14_41500,putative lyase
gene-PA14_41510,1.8917216402341783,1.531421531996705,0.3048281636520747,0.3672333296001016,cds-ABJ10967.1,nasA,nitrate transporter
gene-PA14_41520,3.5109419500784678,2.170905521881482,0.6935609100825766,1.2986096269156697,cds-ABJ10966.1,ppkB,putative serine/threonine-protein kinase
gene-PA14_41530,1.9722681390411314,1.633995322141753,0.27145167866379044,0.19753777843323236,cds-ABJ10965.1,nirB,assimilatory nitrite reductase large subunit
gene-PA14_41540,0.3460690654099697,0.3287293701168091,0.07415937513224212,0.0452650364420587,cds-ABJ10964.1,nirD,assimilatory nitrite reductase small subunit
gene-PA14_41560,2.7969093883141114,2.3546150778260704,0.2483421703704474,0.7273671075547665,cds-ABJ10963.1,nasA,assimilatory nitrate reductase
gene-PA14_41563,2.5429901928349503,2.145530527463366,0.2451913488432754,0.28828964375625205,cds-ABJ15644.1,cobA,uroporphyrin-III C-methyltransferase
gene-PA14_41570,10415.754332309976,11211.343396641,-0.1061918327154199,0.3968136368430193,cds-ABJ10962.1,oprF,major porin and structural outer membrane porin OprF precursor
gene-PA14_41575,593.3881754252551,418.4683111429031,0.5038577993956856,0.6055668414054647,cds-ABJ15679.1,sigX,ECF sigma factor SigX
gene-PA14_41590,117.31528794342277,100.45364077773276,0.22386117492930546,0.40450731165516446,cds-ABJ10961.1,cmpX,putative cytoplasmic membrane protein
gene-PA14_41610,34.400598416023776,26.897925032653784,0.35493876382258777,0.5312122753947823,cds-ABJ10960.1,crfX,conserved hypothetical protein
gene-PA14_41630,94.34328275927714,87.33352088792155,0.11138429598240661,0.2019615279039899,cds-ABJ10959.1,cmaX,putative cytoplasmic membrane-associated protein
gene-PA14_41640,316.9395514562176,340.4654256504645,-0.10330059180838516,0.4566451019233699,cds-ABJ10958.1,menG,putative dimethylmenaquinone methyltransferase
gene-PA14_41650,49.74617794797313,51.82130249048705,-0.058959589609009946,0.16013185022329493,cds-ABJ10957.1,estX,putative esterase
gene-PA14_41670,1576.0587309049806,1741.335086204382,-0.14387255133531884,0.9094347008316991,cds-ABJ10956.1,ppsA,phosphoenolpyruvate synthase
gene-PA14_41680,57.79496843274679,65.63264678650897,-0.183469712092638,0.2652931439589774,cds-ABJ10955.1,ydiA,conserved hypothetical protein
gene-PA14_41690,62.183015079509005,65.48071789572934,-0.07454956689517321,0.4305387020900803,cds-ABJ10954.1,PA14_41690,conserved hypothetical protein
gene-PA14_41710,264.0757893750079,278.3068717869778,-0.07572449052102595,0.5100706286692246,cds-ABJ10953.1,PA14_41710,putative membrain protein
gene-PA14_41730,108.50421467890597,120.52375697365677,-0.1515664659730332,0.3434589899884236,cds-ABJ10952.1,PA14_41730,conserved hypothetical protein
gene-PA14_41740,13.708164840445738,12.341581765190732,0.15150812195974633,0.9679361163259187,cds-ABJ10951.1,PA14_41740,hypothetical protein
gene-PA14_41750,4.153048710429506,2.8807726836283662,0.5277147918794034,1.2877868817518956,cds-ABJ10950.1,PA14_41750,putative outer membrane protein transport protein
gene-PA14_41760,13.939510801126568,11.643139679117928,0.25969976146116774,0.6556488812860175,cds-ABJ10949.1,PA14_41760,conserved hypothetical protein
gene-PA14_41780,42.77683823159412,32.18510203459106,0.4104367970750602,1.418002236005418,cds-ABJ10948.1,PA14_41780,putative peptidase
gene-PA14_41790,44.09739271386659,40.77620858840607,0.1129657165852797,0.16730573022058357,cds-ABJ10947.1,PA14_41790,conserved hypothetical protein
gene-PA14_41800,258.28692859327924,210.59069849755403,0.2945329159067028,0.8208925836196391,cds-ABJ10946.1,PA14_41800,putative transcriptional regulator
gene-PA14_41810,306.52832014396546,250.9848911702095,0.288419850238537,1.2785405915115255,cds-ABJ10945.1,PA14_41810,putative transcriptional regulator
gene-PA14_41820,52.07545040936797,52.1717578868421,-0.002665632181136003,0.0068606608199248955,cds-ABJ10944.1,pabB,para-aminobenzoate synthase component I
gene-PA14_41830,132.60845646536902,174.26575422658814,-0.3941163043075637,2.068346588196489,cds-ABJ10943.1,thrH,homoserine kinase
gene-PA14_41840,39.08334179327101,40.795550545903836,-0.06185797917911731,0.12011033747302574,cds-ABJ10942.1,cysH,3'-phosphoadenosine-5'-phosphosulfate reductase
gene-PA14_41860,4.950039594546731,5.770498945160614,-0.22125595384577537,0.9002126623376886,cds-ABJ10941.1,PA14_41860,hypothetical protein
gene-PA14_41870,353.7997203263537,339.6368259399694,0.05894001235049204,0.6896779509925715,cds-ABJ10940.1,cysB,transcriptional regulator CysB
gene-PA14_41880,116.2265129707277,95.70584321795168,0.2802602883855417,0.8130078408493611,cds-ABJ10939.1,PA14_41880,universal stress protein
gene-PA14_41900,169.36966547806753,153.32518012440136,0.14358086072690968,0.3449767705866808,cds-ABJ10938.1,panE,ketopantoate reductase
gene-PA14_41910,46.88111413349625,41.329436543741416,0.18183715601303108,0.5475362554338012,cds-ABJ10937.1,PA14_41910,putative thioredoxin
gene-PA14_41920,307.03298787158656,336.6384285666557,-0.13280620652014882,0.24372783761622893,cds-ABJ10936.1,aroF-1,phospho-2-dehydro-3-deoxyheptonate aldolase
gene-PA14_41930,123.49734000242972,132.8352684263502,-0.10515827125650408,0.16845023556140515,cds-ABJ10935.1,PA14_41930,putative acetyltransferase
gene-PA14_41950,109.87832667571672,146.9354773697205,-0.4192759258272408,0.7532381950878825,cds-ABJ10934.1,PA14_41950,putative enoyl-CoA hydratase/isomerase
gene-PA14_41960,1.9313596197410323,1.0542159088907177,0.8734457359080904,0.6339062197855329,cds-ABJ10933.1,PA14_41960,hypothetical protein
gene-PA14_41970,326.98826950990434,288.28696068374387,0.1817332955039843,0.09079370027339642,cds-ABJ10932.1,PA14_41970,conserved hypothetical protein
gene-PA14_41980,52.98854881551452,44.451027164413325,0.25346385425362966,0.923150884156469,cds-ABJ10931.1,PA14_41980,conserved hypothetical protein
gene-PA14_41990,1.893745757764657,0.5712941371487378,1.7289349985126536,1.411161841595543,cds-ABJ10930.1,PA14_41990,hypothetical protein
gene-PA14_42000,0.6082805237208304,0.5840039973074224,0.05875845459185584,0.05509817193614281,cds-ABJ10929.1,PA14_42000,hypothetical protein
gene-PA14_42010,224.19338966513214,249.07896221323915,-0.1518594316624489,0.3855319552259375,cds-ABJ10928.1,PA14_42010,putative glutamine amidotransferase
gene-PA14_42020,38.085334657595475,41.08151363071278,-0.10925376214566704,0.689646993867009,cds-ABJ10927.1,arsC,putative glutaredoxin
gene-PA14_42030,2.279826117032011,1.4410698491567857,0.6617831049965534,0.5782924512064113,cds-ABJ10926.1,PA14_42030,conserved hypothetical protein
gene-PA14_42050,2.432503534481304,1.8905208395691881,0.3636579531652338,0.32586857784789347,cds-ABJ10925.1,PA14_42050,putative oxidoreductase
gene-PA14_42060,11.414622107541282,14.804469501384858,-0.3751496625843651,0.5841659692383137,cds-ABJ10924.1,PA14_42060,putative transcriptional regulator
gene-PA14_42080,72.61454835699446,45.5633521888731,0.6723847152311679,1.981877082596827,cds-ABJ10923.1,fadB,putative 3-hydroxyacyl-CoA dehydrogenase
gene-PA14_42090,54.36909011386488,39.12364974689677,0.47474571046615854,1.1834052650408877,cds-ABJ10922.1,PA14_42090,putative acyl-CoA thiolase
gene-PA14_42100,22.57849624428748,21.100666217604186,0.09766084860156693,0.09638646862248663,cds-ABJ10921.1,PA14_42100,putative permease
gene-PA14_42120,45.9926266618877,42.037494201118726,0.12972591497156935,0.23828607088002635,cds-ABJ10920.1,PA14_42120,putative cytochrome c protein
gene-PA14_42130,84.47167442803172,69.68270747545633,0.27766696477692565,1.2411934301208238,cds-ABJ10919.1,PA14_42130,putative proteasome-type protease
gene-PA14_42140,36.44137212164525,25.01905305059744,0.5425500751711789,1.8363233622993,cds-ABJ10918.1,PA14_42140,putative transglutaminase-like domain protein
gene-PA14_42150,22.490950612990975,14.55064233635003,0.6282617576190229,1.6301707957938478,cds-ABJ10917.1,PA14_42150,conserved hypothetical protein
gene-PA14_42160,66.98726050842733,36.49945930048269,0.8760116401514729,1.4936601922935675,cds-ABJ10916.1,PA14_42160,conserved hypothetical protein
gene-PA14_42180,76.79324251088072,58.16718438888872,0.4007738868940639,1.9968899825741881,cds-ABJ10915.1,PA14_42180,conserved hypothetical protein
gene-PA14_42200,192.93237290625248,142.65711989712702,0.4355434839109236,0.369526417995092,cds-ABJ10914.1,PA14_42200,conserved hypothetical protein
gene-PA14_42220,59.49316784247167,53.51170656522675,0.15286945734343704,0.3600306076551933,cds-ABJ10913.1,PA14_42220,putative integral membrane sensor domain
gene-PA14_42230,69.3323170229508,73.66138485700607,-0.08738054431455199,0.16617769590975276,cds-ABJ10912.1,bglX,periplasmic beta-glucosidase
gene-PA14_42250,3.6292199052301815,3.734713813068371,-0.041338205579581504,0.05735467769904486,cds-ABJ10911.1,pscL,type III export protein PscL
gene-PA14_42260,1.4071289326044993,1.759389367349715,-0.3223200361958055,0.21819722966819197,cds-ABJ10910.1,pscK,PscK type III export protein
gene-PA14_42270,10.633140015135272,9.936480433976751,0.09776084791201542,0.08357904483926079,cds-ABJ10909.1,pscJ,pscJ type III export protein
gene-PA14_42280,3.322321488025778,3.397257096194655,-0.03217870700035255,0.0567785984797891,cds-ABJ10908.1,pscI,type III export protein PscI
gene-PA14_42290,2.32096982506888,2.4956463608467208,-0.10468569891698108,0.16708580181336388,cds-ABJ10907.1,pscH,type III export protein PscH
gene-PA14_42300,2.4897388001591296,3.5473193734181083,-0.5107346302618828,0.962841818951551,cds-ABJ10906.1,pscG,type III export protein PscG
gene-PA14_42310,2.4619218422393403,3.324750799907497,-0.43346107355828234,0.9533928493520021,cds-ABJ10905.1,pscF,type III export protein PscF
gene-PA14_42320,1.001816934954658,1.3670477233363705,-0.4484442608165186,1.0332196865488166,cds-ABJ10904.1,pscE,type III export protein PscE
gene-PA14_42340,5.639150804206932,3.865158360355387,0.5449502650865206,1.6718919606704596,cds-ABJ10903.1,pscD,type III export protein PscD
gene-PA14_42350,5.65769399803673,6.529001202810213,-0.20664811883808315,1.2076833039250527,cds-ABJ10902.1,pscC,Type III secretion outer membrane protein PscC precursor
gene-PA14_42360,1.2356638463995135,1.1190487903206316,0.1430132427594104,0.08528021053306374,cds-ABJ10901.1,pscB,type III export apparatus protein
gene-PA14_42380,28.757207617087076,27.836577522330327,0.04694174780314621,0.055212032479134136,cds-ABJ10900.1,exsD,conserved hypothetical protein
gene-PA14_42390,4.751700211035721,4.160579003338367,0.19165945475045304,0.2657385392978506,cds-ABJ10899.1,exsA,transcriptional regulator ExsA
gene-PA14_42400,14.40227050900526,11.078131910716579,0.3785816126687115,0.3286599499717286,cds-ABJ10898.1,exsB,exoenzyme S synthesis protein B
gene-PA14_42410,14.98345702565333,11.488582290312811,0.38316971313420956,0.3178772580568337,cds-ABJ10897.1,PA14_42410,hypothetical protein
gene-PA14_42430,28.15113184081601,28.721634298326098,-0.028944913264334494,0.03265930197417615,cds-ABJ10896.1,exsC,exoenzyme S synthesis protein C precursor
gene-PA14_42440,13.62779142849294,12.70679311475803,0.10095178846260768,0.6088721776844619,cds-ABJ10895.1,popD,translocator outer membrane protein PopD precursor
gene-PA14_42450,13.928139788310366,14.810712154126625,-0.0886384177061054,0.16599958677284612,cds-ABJ10894.1,popB,translocator protein PopB
gene-PA14_42460,1.5808701926611077,2.033890838974104,-0.36352310553976813,0.30920217528369,cds-ABJ10893.1,pcrH,regulatory protein PcrH
gene-PA14_42470,2.7053890076620313,4.34777268064342,-0.6844402266309408,1.4167964631534655,cds-ABJ10892.1,pcrV,type III secretion protein PcrV
gene-PA14_42480,0.31369166133934157,0.39953231387319627,-0.3489638757845345,0.23200991939388568,cds-ABJ10891.1,pcrG,regulator in type III secretion
gene-PA14_42490,2.0800875700462558,1.6477663357980046,0.3361323833397235,0.3687290879576023,cds-ABJ10890.1,pcrR,transcriptional regulator protein PcrR
gene-PA14_42500,17.740844524907903,16.790479183557107,0.07943127925706497,0.4094616545382502,cds-ABJ10889.1,pcrD,type III secretory apparatus protein PcrD
gene-PA14_42510,0.18293518311761492,0.3006506290317265,-0.7167518559534282,0.30747346820043564,cds-ABJ10888.1,pcr4,conserved hypothetical protein
gene-PA14_42520,0.18668267964131732,0.26643596741637127,-0.5131981094986654,0.22671689147567833,cds-ABJ10887.1,pcr3,conserved hypothetical protein
gene-PA14_42530,0.7189037033307629,0.7768508501453549,-0.11183893022849789,0.1264387672527467,cds-ABJ10886.1,pcr2,putative type III secretion protein
